source,title,question_text,link,failure_score,story_score,noise_score,final_score,reason
naver_kin,투잡인데 제가 간이과세자입니다 스토어팜으한지...,"안녕하세요? 내용을 보니 일에 대한 고민과 관심이 많으신것 같아요~ 다들 내가 하는 일이 가장 좋다고들 말하는데 먼저 본인에게 맞는 일인지 알아 보셔야 겠죠. 마 케 터모 집/ 광 고 주 모 집/ 광 고 대 행 홍 보/ 게 시 판 활동 등 수많은 방법으로 활동을 하실 수 있어서 원하시는 형태로 자유롭게 진행 가능합니다. 솔 루 션 판 매 실 적 1건만 하셔도 최대 58만원을 받을 수 있고 실적이 없더라도 미션수익, 글쓰기수익, 드림오토, 3초클릭, 광고판, 어플등등 간단한 미션을 완수하면 누구나 매월 7만원의 고정적인 미션수익을 드립니다.! 집에서 인터넷이 되는 컴퓨터만 있으면 할수 있는 부업으로 월200이상 가능하죠. 공정거래위원회에 통신판매업자로 정식 등록되어 있습니다. 수익이 워낙 많아 다단계 혹은 사기단체로 의심 하는데요. 1:1 구조이며 본인의 수익은 본인 것이지 상위 하위 개념이 없답니다. 만약 사기단체라면 13년동안 지속적으로 많은 수익을 낼 수 없는 것이죠. 이 일의 장점은 일하시면서 절대 손해 볼 일이 없다는 겁니다. 실적이 없어도 기본으로 받을 수 있는 금액(30가지 이상의 수익원)이 있구요. 주된 업무는 회사에서 제공하는 단순한 홍보자료를 인터넷에 등록하는 단순한 일을 하게 됩니다. 등록자료를 보고 문의하는 분의 명단을 회사로 전달해 주시기만 하시면 되죠. 초보자도 단시간에 일을 배워서 수익을 낼 수 있을만큼 쉬운 일이라는 것입니다. 정해진 업무량이 없어 본인이 하고 싶은 시간과 장소에서 일을 할수 있답니다. 인터넷이 되는 컴퓨터나 스마트폰만 있으면 바로 시작할 수 있는 일이예요. 자격사항 전혀 없으며 19세이상 이면 누구나 가능하죠. 주부, 직장인, 자영업자, 취업준비생 심지어는 나이 드신 고령자 분들도 많이 일하시고 있답니다. 일하시면서 본사에서 1:1 원격지원도 해드리고 블로그도 만들어 드리며, 일할 수 있는 사이트나 업무 노하우등도 무상으로 지원해 드립니다. 그렇기 때문에 쉽게 일에 적응해서 수익을 올릴 수 있는 것이죠. 본업이 있어 하루 1~3시간 정도 일하시는 분들은 한달 80~200 정도 버시구요. 본업으로 하시는 분들은 300~500정도 꾸준하게 수익을 올리신답니다. 최고 천만원 이상의 수익을 올리시는 분들도 다수 계시구요. 70대 이상 고령자분들도 일하시고 계시며 컴맹도 일할 수 있는 유일한 일이죠. 장기적인 경기침체에다 언제 짤릴지 모르는 직장, 빠듯한 생활비등.. 하루하루 살기가 너무 팍팍합니다. 안정적인 일로 이 위기를 극복하는 것도 한가지 방법 이라고 생각합니다. 처음부터 잘 하는 사람은 없죠~ 모든게 처음에는 서툴고 어렵게 느껴질수 있지만 그 순간만 넘기면 쉽게 풀립니다. 수입 내역과 상세 설명은 아래 네임카드속 ""블로그주소 클릭"" 모바일은 맨 위 닉네임옆 ""V""표시 클릭후 블로그주소 클릭!",https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40304&docId=280911429&qb=7Yis7J6hIOyGkO2VtA==&enc=utf8,8,24,0,32,질문 본문 기준 실패 경험담
naver_kin,리치패밀리 부업,안녕하세요 부업 생각중 이신가봐요 저같은 경우엔 간호사로 일하다 결혼과 출산을 하면서 집에서 할수있는 일을 찾다가 시작하게된 부업이 본업이 된 케이스예요 제가 하는일은 핸드폰 하나만으로 시간 장소 구애받지 않고 제가 하고싶을때 잠깐씩 짬내서 할수있다는게 장점이예요 그래서 직장인분들도 투잡 쓰리잡 으로 많이들 하시고 계세요 저도 아직 어린이집 안다니는 애기 키우면서 짬짬이 하고있구요 결코 부업이라는거 시작하기까지가 어렵지 막상 시작해보면 어렵지 않아요 애드펌킨 같은 경우엔 쇼핑몰 운영(도서관련 스마트스토어 ) / 패널사이트(인스타 좋아요/ 팔로우/ 판매 사이트) / 마켓 운영(의류&잡화) 또는 공구(2주에 한번씩 공구상품 업댓) 라던지 이거말고도 인스타로 좋아요만 누르고 다니면 되는 폰으로 손쉽게 할수있는 다양하게 수익구조가 있는편이예요 처음에 셋팅만 해놓으면 자동 판매가 되는 자동화 쇼핑몰이라 신경 하나도 안쓰셔도 되요 보시면 다소 하기 어려우실꺼라 생각하실수도 있는데 컴맹 폰맹인 저도 손쉽게할수 있는 지식인에 글 올리실줄 아시는정도면 누구나 다 하실수 있는 일이예요 애드펌킨은 합법적이고 안정성있는 하나의 회사이구요 당일 수익금은 5시 이전까지 당일 출금 신청 하시면 3.3% 세금 제외하고 입력하신 계좌로 본사에서 바로 입금해주는 안전한 부업 회사예요 https://open.kakao.com/o/s7wtZs8c 저도 애기 엄마이고 애기 이름 걸고 활동하고 있어서 사기 거짓 정보없이 다 알려드리니 안심하시고 궁금하신거 있으시면 ⬆️⬆️링크로 언제든지 문의주시면 자세하게 설명해드릴께요 ♥️ 애드펌킨 가입링크 ♥️ http://me2.do/Gcd98EGv 00:38 접기/펴기 클릭만으로 수익금벌기 00:59 네이버 플레이스 저장 이외에도 다양한 수익구조가 있어요!! 00:02 셋팅 한번만으로 자동화 쇼핑몰 운영하면서 수익금 벌기 당일 수익금은 당일 출금 신청 가능!!,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=60805&docId=419459625&qb=67aA7JeFIO2bhO2ajA==&enc=utf8,4,33,4,33,질문 본문 기준 실패 경험담
naver_kin,직장에서 모르게 투잡할 수 있을까요?,"제2의직장으로 부업을알아보고계신가봐요 저도 20대 직장인으로 따른 돈벌이가 없을까하고 찾다가 리치패밀리를 알게되었고 처음엔 사기가 아닐까 두려웠던 기억이나지만 지금은 후회가아닌 기회를 잡았단 생각이듭니다. 그리고 직장에 알릴필요없이 저희일은 프리랜서로 이루어지는 거라 따로수당이 지급이되는사업소득이구요~ 제가 속한 리치패밀리란!? *대기업 쇼핑몰 사업을 홍보하는 일입니다 *누구나 쉽게 따라 할수 있는 간단한 홍보글 쓰기로 수익을 내는 시스템을 가지고 있습니다 *팀과 함께 하기때문에 의지박약이신 분들도 걱정NO 팀에서 알려주는 대로 따라만 오시면 됩니다 300만원 상당의 온라인 마케팅 무료 교육으로 배우면서 대기업 사업에 참여 할수 있는 절호의 기회! *이런 사업이라면 초기비용이 걱정이시라구요? 두세잔 커피값 정도로 시작해 볼수 있습니다. 개인플레이가아닌 팀으로 진행되기때문에 쉽게따라올수있고, 많은시간.노력.투자금이 들어가는 일도 아닙니다 평범한 주부도 직장인도 얼마든지 가능합니다! 궁금하신점이 있으면 아래 설문조사에 응해주시면 상담도와드릴게요 ~ http://naver.me/Gx6Cxs2n",https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40613&docId=424156493&qb=7Yis7J6hIO2bhO2ajA==&enc=utf8,8,30,4,34,질문 본문 기준 실패 경험담
naver_kin,주식 투자 수익을 장담받고 준 돈을 돌려주지 않습니다,"주식 투자 수익을 장담받고 준 돈을 돌려주지 않습니다 남자친구가 약 10년전 주식으로 큰수익을 내고 미래에셋증권에 초빙되어 일타 강사도 한적있고 상패도 받았다고 얘기도 듣고 상패도 직접봤고 상패받으면서 받은 특혜들도 직접 봤습니다 근데 그이후 한번 크게 잃고 주식에 손떼다가 최근 다시 시작했는데 역시나 너무 잘된다고 너무 쉽다고 하더라구요 그러고 몇종목의 큰수익 나는걸 실제로 봤는데 알려달라고 하니 일이 바빠서 실시간으로 단타로 치는게 아니기도하고 실시간으로 매수 / 매도 타이밍을 알려주기에는 어렵다고 하더라구요 몇개 알려준 종목이 있었는데 실제로 수익이 나긴 했습니다 그래서 제가 먼저 ' 돈을 줄테니 나 20% 정도만 수익내줄수 있냐' 했더니 알겠다고 했습니다 그래서 '한달동안 20%정도 수익 내주면 내가 5%정도 는 수수료로 주겠다'고 했고 결혼 까지도 생각했던 사람이었기에 서로 손해에 대해서는 둘다 일절 아무 언급이 없었고 상대방은 수익이 장담이라도 하듯 저의 제안에 동의했고 제가 1,000만원을 입금했습니다 (당시 20년 7월 22일) 위 내용에 대한 통화녹음 과 이체 내역이 있습니다 근데 한달이 지나고 지수가 하락했고 계속 마이너스라고 하더라구요 무슨 주식을 샀는지도 모르고요 그래서 계속 시간은 좀 더 걸리더라고 저는 수익만 내서 주면 된다고 하고 기다렸습니다 그러다가 헤어짐이 있었고 저의 제촉에 못이겨 500만원만 먼저 받았고 (20년 11월 18일) 나머지는 복구되면 준다고 하더니 현재는 헤어진 상태이며 이제는 못준다고 하네요 저한테도 책임이 있다며 회피합니다 이런경우 빌려준돈 이 아니게 되는건가요? 채무 관계 성립이 안되나요? 어떻게 돌려 받을수 있을까요? 관련태그: 재산범죄 관련키워드: 주식, 투자",https://kin.naver.com/qna/detail.naver?d1id=6&dirId=60206&docId=392538087&qb=7IiY7J217J20IOyViCDrgpg=&enc=utf8,4,63,4,63,질문 본문 기준 실패 경험담
naver_kin,카페 개업 초기자본,작은 카페를 오픈하려고 하시나 보네요~ 우선 저는 지방이라서 재작년에 알아본적이 있는데요 프랜차이즈를 낼경우는 자본에 너무 많이 들어가서 그냥 동네에 작은 평수로 테이블 5~6개 정도 놓고 하려고 했는데 또 동네마다 가격이 다 틀려요 우선 저같은경우 상권이 좋은 동네로 했을때는 보증근 3~4천 정도에 월세는 150~200정도 였고 그나마 동네 좀 외곽으로 했을때는 2~3천 정도에 월세는 건물주마다 틀리긴 하는데 80~100정도 였던거 같아요 거기에 또 인테리어를 하고 커피 머신이며 뭐며 준비를 하면 보증금에 테이블 커피 머신기 냉장도 식기 등등 4000~6000천 선이었던거 같아요 알아만 보고 포기를 했네요 들어가는 돈에 비해서 적자가 계속 날것 같아서요 그러다가 제가 다른걸 많이 알아보는 중에 정말 괜찮은 일을 하게됬어요~ 사기걱정 없고 리스크 없는 안정적인 부업이거든요 우선 하는일은 대기업에서 합법적으로 하는 플랫폼사업인데요~ 교원빨간펜 아시죠?? 누구나 아는 대기업이라서 사기 걱정없이 믿을수 있구요 초기비용이 없는 부업은 없어요 하지만 하루 커피 한잔값정도 부담없는 초기비용 다른곳에 비하면 정말 부담없죠 또 나중에 다 되돌려 받을수 있어서 리스크가 없어요 만 20세 이상이면 누구나 가능하고 잘 모르셔도 괜찮아요 혼자가 아닌 팀비지니스여서 팀에서 하라는대로 믹고 따라하기만 하면 되요 또 모르시는 분들 300만원 상당의 온라인교육도 무료로 들을수 있어요 저도 사기도 당해본 입장이라서 정말 많이 알아보고 고민했던 사람이거든요 그런데 여기 정말 돈을 버시는분들이 많더라구요 관심있으시거나 알아보고싶으시면 설문조사 받고 상담 받아보세요 상담하고 알아본다고 돈들거나 하지 않아요~ [대기업 플랫폼 비지니스 설문조사] naver.me ☆리치패밀리는 합법적인 네트워크 사업을 하는 팀이며 수익을 보장하지않습니다. ☆본글의 목적은 함께 네트워크마케팅 판매원활동을 할 비지니스 파트너 모집이 주 목적입니다,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40702&docId=393522513&qb=67aA7JeFIOyggeyekA==&enc=utf8,12,31,0,43,질문 본문 기준 실패 경험담
naver_kin,스마트스토어 운영해보려고 하는데요..,스마트스토어 운영해보려고 합니다.. 만약 도매가 7000원인 제품이있는데 9500원에 판다면 2500원 마진이 생기잖아요? 여기서 무조건 무료 배송을 진행한다고 가정하면 건당 배송비 2500원이 들게되는데 제가 배송비를 내야하고 수수료도 2퍼정도 떼간다는데 그럼 저는 적자인건가요?;;; 처음이라 물량도 많지 않은데 배송비때문에 고민되네요ㅠ,https://kin.naver.com/qna/detail.naver?d1id=1&dirId=1060110&docId=350252944&qb=7Iqk66eI7Yq47Iqk7Yag7Ja0IOyggeyekA==&enc=utf8,8,15,0,23,질문 본문 기준 실패 경험담
naver_kin,환불 및 빌린 돈 갚지 않을 때,제가 네이버 카페 유료 가입을 해서 이용을 했는데 수익이 안 나 환불 요청 및 그동안 보낸 돈을 받아야 하는데 네이버 카페 매니저 분이 자꾸 환불을 미루고 돈주는 날짜를 계속 미루는데 이것도 사기죄나 다른 법류적으로 고소 및 돈을 돌려 받을 수 있나요? 그동안 대화나눴던 카톡내용이 있는데 이것만 가지고 증거가 될까요? 민사소송도 가능한가요? 그리고 지급명령신청제도라는 걸 신청해서 받아낼 수도 있나요?,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=602060402&docId=461412659&qb=7IiY7J217J20IOyViCDrgpg=&enc=utf8,8,11,4,15,질문 본문 기준 실패 경험담
naver_kin,퍼스트드림이요.,"퍼스트드림이 사기라뇨~~~ 공정거래위원회에 법인등록된 회사구요. 법인등록번호 조회회보시면 통신판매업으로 신고되어있습니다. 그리고 제가 7개월간 일을 했는데요. 한번도 월급 미루거나 하지 않구요. 26일 월급날 꼬박꼬박 들어오고, 26일이 휴일이면 25일에 들어와요. 절대 사기나 다단계 아니니 안심하세요!! 핸드폰을 지원받는 이유는 퍼스트드림과 업무제휴를 맺은 통신사에서 새로운 휴대폰가입자를 유치를 하게되면 수수료를 지급하기 때문입니다. 그 수수료로 회사운영과 딜러수당, 딜러 휴대폰지원금, 홍보지원금 등으로 딜러들에게 급여로 지급하는 거기 때문입니다. 쉽게 말해서 신규 휴대폰가입 수수료로 발생되는 수익을 회사운영과 홍보활동을 하는 딜러들에게 급여로 돌려주는 방식인거죠^^ 핸드폰 가입이 부담되시겠지만, 당장은 부담일지몰라도 그거 덕분에 많은 수익을 올린다면 생각이 달라지실거에요~ 더 궁금하신 사항은 아래 네임카드로 오셔서 문의주세요",https://kin.naver.com/qna/detail.naver?d1id=1&dirId=1070201&docId=124167269&qb=7IaN7JWY64ukIOu2gOyXhQ==&enc=utf8,4,15,4,15,질문 본문 기준 실패 경험담
naver_kin,쇼핑몰 사업시 등록해야 하는 곳은 어디어디인가요?,"안녕하세요 손뜨개 쇼핑몰을 만드는데 처음엔 사기당하고, 두번째엔 만들다 상대방이 일본간대서 실패하고, 세번째엔 쇼핑몰을 만들어 달랬더니 홈페이지를 만들어 줘서 정말 좌절감 많이 겪었습니다 그러다 결국 제가 직접 만들어 겨우겨우 쇼핑몰 비슷하게 완성 되었는데요 쇼핑몰을 만들어 상품을 판매하려고 할 때 등록해야 되는것은 무엇무엇인가요? 제가 평소에 인터넷 쇼핑을 즐겨 타 쇼핑몰을 많이 돌아다녀보았는데.. 사업자 등록은 필수인가요? 다른데 보니 공정거래법 하면서 눈 모양도 있던데.. 휴, 필요한 서류절차 부탁드립니다",https://kin.naver.com/qna/detail.naver?d1id=4&dirId=407&docId=34207274&qb=7Ie87ZWR66qwIOyLpO2MqA==&enc=utf8,8,20,4,24,질문 본문 기준 실패 경험담
naver_kin,이별 전 바람핀 남친이 후회 할까요....,"안녕하세요... 이별한 여자입니다 ..어제 설날이 사귀었으면 4주년이였네요.... 4년동안 정신적인 사랑을 한 여자입니다. 처음 투잡을하다가 같이 아르바이트 한 언니의 동생과 사랑에 빠지게 되어 4년동안 사귀게 되었네요 ^^ 제가 육체적인 사랑에 대한 트라우마가 있는데... 고등학교 1학년때 같은반 친구가 원하지 않은 임신을 하고 낙태를 하는 모습을 보고 트라우마 및 고정관렴이 생긴상태 및 처음의 두려움 등으로 남자친구에게 첫날밤은 남편이랑 하고 싶다고 하고 남자친구가 그걸 받아드리고 사귀었는데 3년정도쯤남자친구가 관계를 가지고 싶다고 해서 고민 끝에 저랑 결혼할 생각있으면 하라고 말했더니 안하더군요... 벌써 나이는 27살이 되었는데... 저도 저의 미래를 생각하고 개도 진로에 조바심이 생긴건줄 알았습니다.... 근데 갑자기 1월말에 연락이 뜸하길래 서운하다고 전화했더니 서로 맞는건지 결혼할거 아니면 지금 헤어지나 나중에 헤어지나 같은거 아니냐고 그러더군요...ㅋㅋ 그래서 날 좋아해?라고 물어볼때 전화 끊고 생각해보겠다는 어이없는말과 권태기인가... 아니면 요즘 내가 너무 힘들어서 그런가 이러고 그러더군요... 그래서 생각할시간 갖자고 하길래 연락하지마? 이렇게 하니까 그러면 완전 헤어지는거잖아 이러고... 그 뒤 틈틈히 문자나 전화를 했는데 전화는 3분안으로 끊고 문자는 단답형에...ㅎㅎ 만나자고 하면 피하고... 그래도 참았습니다... 그뒤 계속 피해서 답답해서 전에 생각한거 해봤냐고 꼬치꼬치 물으니까 감정이 없다고하더군요... 싸워서도 아니고 답답했습니다... 헤어지자는 말도 제대로 못하면서 미안하다고만하고... 연락하지 말자길래 힘들지만 참았습니다... 만나서 헤어지자는 말 못하겠다고 하고... 존니 못된놈이긴하죠... 그 말 꺼내고 다다음날쯤 너무 힘들어서 전화해서 나에게 기회를 달라고 울며 매달렸습니다... 그러면서 헤어질때 군번줄이랑 사진 돌려주기로 한거 기억하냐고 했죠... 그래서 억지로 다음날 만나는걸 약속했습니다. 마지막으로 여자친구로서 해주고 싶은것도 있고해서 그것도 함께 챙겨갔죠 1시간 30분 정도 힘들게.. (운전을 많이 하는 업으로 취직해서 목쿠션,허리쿠션 챙김) 금마 집 놀이터에 기달리는데 금마 오자마자 생각해도 감정이 안든다고 이야기하더군요 ㅎㅎ 언제부터였냐길래 올해들어서라고... 웃긴건 2~3주전에 저랑 만나서 혜화역에 공연보고 데이트도 잘했거든요....ㅋㅋ 아무튼 마음떠난것 같아 놔줬습니다... 울면서 목에 걸던 군번줄 돌려주는데 안받을려고 하거군요 미안해서 못 받겠데요... 눈도 잘 못 마주치고.... 울면서 내가 전화해도 받지마라고 하니 지도 울면서 1~2달뒤 지가 후회하면 연락해도 되겠냐하더군요... 하지말라고 또 상처 받기싫다고는 했지만... 내심 절 잡아주길 바랬습니다. 그렇게 전 헤어지고... 그주 2~3일뒤 주말 일요일에 감정이 북받쳐서 문자로 나쁜놈 난 친구인적이 없는데 나쁜놈 왜 4주년때 커플반지 만들러가자할때 같이가자했어 나쁜놈 후회해고 안받아줄꺼야 나쁜놈이러면서 문자 보내고 다음날에 욱해서 전화했더니 자기 정리했으니 연락하지말아줄래가 끝이더군요 또 욱해서 문자로 왜 나한테 잘해줬냐고... 이렇게 버릴꺼면서 왜 그때 울어줬냐고 문자 보냈는데 씹고...ㅋㅋ 금마 누나랑 만났는데 계속 언니가 다른사람 만나라고 하더군요.. 왜 그런지 몰랐는데... 어제 그 4주년때 더 생각나서 카카오스토리 타고 가니 어떤 여자가 남겼더라구요 ㅋㅋㅋ 타고 가니... 그 남자애가 나에게 줬던 커플 수면잠옷 그여자도 입고 사진 찍었더라구요 ㅋㅋㅋㅋ ㅆㅂ 욕이 저절로 나오더군요 일때문에 일에 집중하고 싶다는 개구라와 1~2달 후회? 미련만들고... 알고 보니 10살 연상을 만나더군요... ㅆㅂ놈.... 저랑 헤어진지 2주뿐이 안됐는데 지 친구들한테 1주전부터 돌렸데요 ㅋㅋㅋ 여친생겼다고... 개새끼... 아... 어제 너무 충격먹어서 아는 오빠한테 바람쐬고 싶다하니 오빠가 오이도 댈꼬가주더군요...ㅋㅋㅋ 그래서 일부러 그 오빠랑 찍은 사진 페이스북 올렸습니다... 아마 저랑 관계를 안해서 그 10연상년이랑 잔듯하고요.... ㅋㅋ 모 어차피 부천과 부산은 거리가 너무 멀어 오래를 못갈것 같고 후회한다고 연락은 올것 같은데 배신감이 너무 커서...ㅎㅎ 어찌해야 할지 모르겠습니다... 4년동안 지켜주고 배려해주고... 바람같은거 안할애였는데 정말 어이가 없었습니다.... 지 친누나도 받아주지말라고 개도 지가 상처를 받아봐야한다는데 ㅋㅋ 아직까진 제가 미련이 남아서 힘드네요... 다른건 몰라도 저랑 사귈때 바람에 다른여자와 관계를 해놓고 후회하면 연락해도 되냐는 뻔뻔함 치를 떨고 있습니다... 남은건 4년간의 추억뿐... 추억도 너무 많아 힘드네요... 애가 후회해서 연락 올까요?? 지금 10살연상의 부산년이랑 사귀는데?",https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80101&docId=218677423&qb=7Yis7J6hIO2bhO2ajA==&enc=utf8,4,47,0,51,질문 본문 기준 실패 경험담
naver_kin,제가페이스북마케팅교육을받고 투잡으로광,"CPA부업 찾으세요?? 저도 다른 부업 해봤지만 드림콜이 전화부업으로 간단하고 수익구조와 수익률이 좋아서 많이들 찾으시는 거 같더라구요~ 저도 25살에 직장을 다니면서 학자금대출에 폰요금에 보험에 돈 나갈때도 많고 먹을 거 좋아하고 남들처럼 맛집탐방을 하고 싶은데 돈이 너무 부족해서ㅋㅋ 50만원이라도 더 벌어보자는 심정으로 하게 되었는데 지금은 그 이상의 수익을 내고 있어서 맛집탐방은 물론 곧 해외여행까지~ 드림콜이 거의 효자(?)같은 존재가 되었어요ㅋㅋ 존재하지 않는 이미지입니다. 그러면 드림콜 상세 설명부터 해드릴게요~ 드림콜은 CPA부업이에요~ C COST P PER A ACTION 으로 행동 당 비용 (고객 DB당 비용) 다른 사람 것을 대신 판매해줌으로써 그것에 대한 커미션을 받는거에요 쉽게말해서 홍보링크를통해 내가 홍보를대신해주고 다른사람들이 그 링크를 통해 전화신청을하고 상담을 받는다면 나에게 수익금이 되는거에요~ 드림콜은 전화수익만으로도 충분히 수익을 낼 수 있기 때문에 리셀러모집에 스트레스받지않아도 되니깐 타부업에서 드림콜로 재가입 하시는 분들도 정말 많아요~! 존재하지 않는 이미지입니다. 드림콜은 전화수익이 최소5천원~5만원까지 아! 타부업처럼 선착순 신청 이런거 절대 없구요 드림콜은 무제한 수익이에요~ 그래서 전화수익만으로도 월100 200 가능한 부업! 거기다 리셀러 모집까지 배워서 한다면 한 건당 70만원이 되니까 좀 쌔죠?? 드림콜은 월급보다 더 벌어가실 수 있는 부업이에요 아! 다 폰하나로 가능한 일이니까 뚜기같이 직장인분들도 다 가능하죠! 존재하지 않는 이미지입니다. 존재하지 않는 이미지입니다. 진짜 되는건가요?사기아닌가요? 드림콜은 이렇게 대형 건물이 있는 회사이구요 수익금은 무조건 오후7시 당일 입금되는 믿을 수 있는 회사랍니다~ 또 제 얼굴을 저렇게 대문짝만하게 걸고 사기안치죠ㅋㅋ저도 처음에는 못믿었지만 어차피 평생 한번은 궁금해서 해볼거 같은데 해보자 라는 마음으로 했었고 지금은 부모님께 효도하며 남자친구 친구들한테 인정받으며 당당하게 돈을 벌고 있네요~ 존재하지 않는 이미지입니다. 존재하지 않는 이미지입니다. 드림콜 전화수익 인증동영상과 캡처사진인데요 2만원짜리 전화3건 받고 6만원받았어요 5만원짜리 3건이면 15만원이요?? 상담받고 결제까지 안이루워져도 돈이 들어오니까 너무 간단해요ㅋㅋ 그리고 그 이상으로 전화수익 더 많이 낼 수 있도록 뚜기가 노하우 다 가르쳐드려요~ 존재하지 않는 이미지입니다. 제가 타부업 할때부터 지켜보신인친님 뚜기가 믿음이 가셨는지 문의하셨고 가입하셔서 뚜기 후배님이 되셨어요>< 존재하지 않는 이미지입니다. 드림콜은 쇼핑몰 제작 이런거 필요없어요~초보분들 포토샵 배우고 쇼핑몰배우고 수익나기도 전에 지치시죠 드림콜은 전화만 받으면 되니까~~느낌아니까~~ㅋㅋ 너무 잘 찾아오셨어요 뚜기한테♥ 존재하지 않는 이미지입니다. 존재하지 않는 이미지입니다. 드림콜 그냥 후배 모집하고 끝? 아니죠 뚜기 후배님이 되셨다면 이 정도 관리는 당연히~ 가입과 동시에 진행되는 관리! 후배님들 칸 쭉쭉채워나가고 있어요ㅋㅋ 존재하지 않는 이미지입니다. 제가 2년차 마케터이기 때문에 마케팅에 관해서는 노하우가 또 남다르겠죠? 저 혼자만 알고 수익내는게 아니라 우리 후배님들에게 바로 알려드려야죠 요즘 부업 가입하면 프로그램, 포토샵 하라고 한다던데..그런거 하려고 부업시작한건 아니잖아요 요즘 인스타도 예민한데 프로그램으로 돈날리고 계정날리고... 포토샵은 언제배우고 언제수익내나요... 그런거 안하고 돈안들고도 쉽게 수익내는 법 올바른 마케팅 뚜기가 가르쳐드릴게요♥ 전화도 1건 받을거 뚜기는 5건 받을 수 있게 교육해드려요~ 부수익이 좋아서 가입했는데 리셀러모집만 가르쳐드리면 안되겠죠?? 오늘도 뚜기팸 수익 잘 내고 있네여ㅋㅋ 이번 주말은 좀 쉬세요!!ㅋㅋㅋ 아 물론 저는 후배님들 드릴자료 만들겁니다ㅋㅋㅋㅋㅋ 부수익 많이 가져가는법 리셀러 모집홍보 잘하는 법 마케터2년경력으로 꼼꼼하게 알려드릴게요! 존재하지 않는 이미지입니다. 모든 부업에 초기비용은 있어요~하지만 드림콜 한 번 가입으로 평생회원이 되는거고 한달에 몇백씩 또는 개인역량에따라 몇천씩 벌어갈 수 있는데 그거에 비하면 큰 금액은 아니죠? 조그마한 구멍가게 하나를 차리더라도 초기비용이 드는건 마찬가지니까요~! 저는 다른 부업도 해봤고 실패도 해봤어요 하지만 그런 경험이 지금의 저를 만들어 준 것 같네요 그래서 그 때 마음을 더 잘 알기에 후배님들도 더 살뜰히 챙기게 되는 거 같구요 바쁘게 살지만 월급순삭 돈이 부족한 직장인 취업이 잘 되지 않아 걱정인 취준생 애 돌보느라 밖에서 일을 할 시간이 없는 육아맘 모두 가능한 일입니다~! 문의는 아래에 있는 오픈채팅으로 주시면 되세요!ㅎㅎ 읽어주셔서 감사합니다~ https://open.kakao.com/o/sUjY8MDb 뚜기 부업으로 부자되기 뚜기팸이면 가능하죠❤️ open.kakao.com",https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40401&docId=335778463&qb=7Yis7J6hIOyLpO2MqA==&enc=utf8,10,51,4,57,질문 본문 기준 실패 경험담
